,rent,dist,nrooms,age,size,noccup,price
1861,227.0,,2.0,17.0,5.0,3,51800.0
1862,171.0,19.0,,17.0,8.0,4,51549.99999999999
1863,222.0,37.0,2.0,22.0,4.0,,76350.0
1864,234.0,37.0,2.0,18.0,5.0,3,58350.0
1865,151.0,36.0,2.0,22.0,5.0,3,35550.0
1866,116.0,16.0,2.0,20.0,3.0,3,106250.0
1867,196.0,16.0,4.0,8.0,4.0,3,93750.0
1868,151.0,8.0,2.0,22.0,6.0,3,43750.0
1869,129.0,16.0,2.0,21.0,5.0,3,46100.0
1870,174.0,16.0,2.0,25.0,5.0,3,45650.0
1871,194.0,16.0,3.0,24.0,6.0,3,86700.0
1872,186.0,16.0,5.0,27.0,4.0,3,80293.84357288358
1873,147.0,16.0,2.0,26.0,4.0,3,42300.0
1874,238.0,16.0,2.0,24.0,7.0,3,53600.0
1875,265.0,16.0,2.0,25.0,5.0,3,57399.99999999999
1876,169.0,16.0,2.0,19.0,6.0,3,65800.0
1877,141.0,16.0,2.0,27.0,5.0,3,52100.0
1878,212.0,16.0,2.0,22.0,5.0,3,55250.0
1879,345.0,16.0,20.0,24.0,4.0,3,68400.0
1880,142.0,16.0,2.0,25.0,4.0,3,54850.0
1881,303.0,16.0,3.0,23.0,4.0,3,49650.0
1882,237.0,16.0,2.0,24.0,4.0,3,51800.0
1883,231.0,16.0,2.0,22.0,0.0,3,82789.22254006442
1884,218.0,16.0,2.0,23.0,4.0,3,70950.0
1885,174.0,16.0,2.0,28.0,4.0,3,42900.0
1886,199.0,16.0,2.0,25.0,4.0,3,45200.0
1887,236.0,16.0,2.0,27.0,5.0,3,43450.0
1888,155.0,16.0,2.0,28.0,4.0,3,44800.0
1889,297.0,16.0,4.0,17.0,5.0,3,156700.0
1890,224.0,16.0,2.0,22.0,8.0,3,68560.97255563093
1891,249.0,16.0,2.0,17.0,5.0,3,63300.0
1892,262.0,16.0,2.0,26.0,4.0,3,51800.0
1893,128.0,16.0,2.0,23.0,4.0,3,56288.844036934635
1894,200.0,8.0,2.0,25.0,5.0,3,52100.0
1895,165.0,16.0,2.0,22.0,,3,53600.0
1896,242.0,16.0,2.0,24.0,5.0,3,50949.99999999999
1897,,16.0,2.0,27.0,4.0,3,47200.0
1898,148.0,16.0,2.0,17.0,8.0,3,43350.0
1899,225.0,16.0,2.0,24.0,4.0,3,50400.0
1900,147.0,16.0,2.0,21.0,4.0,3,57050.0
1901,205.0,16.0,3.0,29.0,5.0,3,53900.0
1902,262.0,16.0,3.0,16.0,5.0,3,67350.0
1903,380.0,16.0,3.0,15.0,6.0,3,81250.0
1904,316.0,16.0,,12.0,5.0,3,63800.0
1905,267.0,16.0,3.0,17.0,5.0,3,54850.0
1906,324.0,,3.0,15.0,5.0,3,60700.0
1907,284.0,16.0,3.0,29.0,5.0,3,58850.0
1908,287.0,16.0,3.0,15.0,5.0,3,59400.0
1909,226.0,,26.0,19.0,5.0,3,48800.0
1910,215.0,17.0,3.0,22.0,5.0,3,43750.0
1911,302.0,17.0,3.0,18.0,5.0,3,63000.0
1912,373.0,17.0,25.0,16.0,4.0,3,124822.0531438075
1913,305.0,17.0,6.0,19.0,4.0,3,218750.0
1914,140.0,16.0,8.0,46.0,5.0,3,250000.5
1915,362.0,17.0,33.0,7.0,5.0,three,86100.0
1916,294.0,17.0,2.0,11.0,5.0,3,81700.0
1917,282.0,8.0,2.0,10.0,5.0,3,56599.99999999999
1918,217.0,17.0,2.0,15.0,5.0,3,63649.99999999999
1919,240.0,17.0,2.0,11.0,5.0,3,64300.0
1920,214.0,17.0,2.0,12.0,5.0,3,64100.0
1921,237.0,,2.0,,5.0,3,66300.0
1922,220.0,17.0,2.0,17.0,5.0,,59650.0
1923,129.0,17.0,2.0,15.0,6.0,3,59250.0
1924,260.0,17.0,37.0,8.0,5.0,'3',60050.0
1925,371.0,,2.0,10.0,6.0,3,43750.0
1926,69.0,16.0,5.0,11.0,4.0,3,47750.0
1927,353.0,17.0,2.0,15.0,6.0,3,106650.0
1928,462.0,16.0,2.0,10.0,6.0,3,119800.0
1929,347.0,16.0,2.0,22.0,6.0,3,86700.0
1930,462.0,17.0,2.0,9.0,6.0,3,114450.0
1931,400.0,16.0,2.0,12.0,6.0,3,108750.0
1932,354.0,17.0,2.0,7.0,5.0,3,98750.0
1933,308.0,16.0,2.0,5.0,5.0,3,86250.0
1934,339.0,16.0,2.0,4.0,5.0,3,99450.0
1935,,16.0,2.0,8.0,5.0,3,93950.0
1936,418.0,16.0,2.0,13.0,5.0,3,93300.0
1937,241.0,16.0,2.0,9.0,5.0,3,81650.0
1938,247.0,16.0,2.0,5.0,5.0,3,88450.0
1939,390.0,16.0,2.0,10.0,6.0,3,108550.0
1940,292.0,16.0,2.0,11.0,5.0,3,90400.0
1941,305.0,16.0,2.0,9.0,5.0,3,150300.0
1942,341.0,16.0,2.0,12.0,6.0,3,85050.0
1943,313.0,16.0,2.0,12.0,5.0,3,103800.0
1944,329.0,17.0,2.0,12.0,5.0,3,101400.0
1945,413.0,17.0,2.0,9.0,4.0,3,98150.0
1946,362.0,16.0,2.0,11.0,6.0,3,115300.0
1947,300.0,,2.0,13.0,6.0,3,83700.0
1948,361.0,16.0,2.0,11.0,5.0,3,92300.0
1949,192.0,,2.0,15.0,4.0,3,73050.0
1950,167.0,16.0,2.0,17.0,4.0,3,64149.99999999999
1951,216.0,16.0,2.0,17.0,5.0,3,5317260.0
1952,188.0,16.0,2.0,38.0,5.0,3,60250.0
1953,162.0,16.0,2.0,,4.0,3,55650.0
1954,174.0,16.0,2.0,29.0,4.0,3,60800.0
1955,197.0,16.0,2.0,21.0,5.0,3,74250.0
1956,117.0,16.0,2.0,17.0,4.0,3,54150.0
1957,223.0,16.0,2.0,,5.0,3,63949.99999999999
1958,,16.0,2.0,42.0,6.0,3,64300.0
1959,273.0,16.0,37.0,19.0,5.0,3,75450.0
1960,162.0,8.0,2.0,35.0,5.0,3,69050.0
1961,217.0,16.0,2.0,19.0,5.0,3,79350.0
1962,219.0,16.0,2.0,17.0,5.0,3,70650.0
1963,302.0,16.0,2.0,15.0,4.0,3,70600.0
1964,176.0,16.0,2.0,21.0,5.0,3,54350.0
1965,226.0,16.0,2.0,22.0,5.0,3,53450.0
1966,129.0,,2.0,21.0,4.0,3,47350.0
1967,204.0,16.0,2.0,17.0,5.0,3,58750.0
1968,,16.0,2.0,13.0,5.0,3,75850.0
1969,305.0,16.0,2.0,11.0,5.0,3,70100.0
1970,301.0,16.0,2.0,10.0,5.0,3,66100.0
1971,230.0,16.0,2.0,14.0,5.0,3,65850.0
1972,298.0,16.0,2.0,,5.0,3,68300.0
1973,0.0,15.0,2.0,14.0,5.0,3,51983.20847256038
1974,0.0,15.0,2.0,19.0,5.0,3,51862.49821551096
1975,201.0,15.0,,0.0,5.0,3,59400.0
1976,270.0,15.0,2.0,15.0,5.0,3,50000.0
1977,263.0,15.0,2.0,9.0,5.0,3,49000.0
1978,267.0,15.0,4.0,13.0,5.0,3,5714165.0
1979,346.0,16.0,8.0,34.0,4.0,3,81250.0
1980,306.0,16.0,2.0,8.0,5.0,3,85350.0
1981,430.0,16.0,2.0,12.0,6.0,3,104150.0
1982,229.0,16.0,2.0,14.0,5.0,3,59400.0
1983,266.0,16.0,2.0,17.0,6.0,3,77950.0
1984,261.0,16.0,2.0,18.0,5.0,3,70700.0
1985,174.0,8.0,2.0,0.0,4.0,3,69250.0
1986,,5.0,2.0,51.0,7.0,3,28350.0
1987,102.0,5.0,20.0,47.0,7.0,3,24800.0
1988,117.0,5.0,2.0,36.0,6.0,3,23750.0
1989,148.0,5.0,2.0,52.0,8.0,4,23750.0
1990,127.0,5.0,2.0,45.0,7.0,3,22400.0
1991,71.0,5.0,2.0,43.0,5.0,3,25200.0
1992,118.0,5.0,2.0,46.0,7.0,3,28350.0
1993,166.0,5.0,2.0,50.0,7.0,,29600.0
1994,161.0,5.0,2.0,44.0,6.0,3,26500.0
1995,108.0,,2.0,43.0,8.0,4,23850.0
1996,92.0,5.0,2.0,52.0,8.0,4,21650.0
1997,133.0,5.0,2.0,45.0,7.0,3,26300.0
1998,114.0,5.0,,39.0,8.0,4,23450.0
1999,116.0,5.0,2.0,20.0,5.0,3,46950.0
2000,187.0,5.0,2.0,15.0,5.0,3,45150.0
2001,0.0,5.0,2.0,35.0,8.0,4,53887.834141426756
2002,96.0,5.0,2.0,31.0,7.0,3,28200.0
2003,78.0,5.0,2.0,35.0,8.0,4,19800.0
2004,158.0,5.0,1.0,52.0,8.0,4,37500.0
2005,,5.0,2.0,25.0,5.0,3,25900.0
2006,101.0,5.0,2.0,41.0,6.0,3,30600.0
2007,84.0,5.0,2.0,33.0,8.0,4,23350.0
2008,142.0,5.0,2.0,52.0,6.0,3,21900.0
2009,123.0,5.0,2.0,25.0,6.0,3,5469511.0
2010,196.0,5.0,2.0,17.0,7.0,3,27050.000000000004
2011,181.0,5.0,2.0,21.0,8.0,4,31050.0
2012,326.0,5.0,2.0,28.0,7.0,3,33750.0
2013,181.0,5.0,2.0,43.0,6.0,3,36950.0
2014,,5.0,2.0,19.0,7.0,3,26500.0
2015,150.0,5.0,2.0,29.0,6.0,3,35699.92678234766
2016,117.0,5.0,2.0,25.0,8.0,4,26400.0
2017,,5.0,2.0,19.0,7.0,3,24250.0
2018,78.0,0.0,2.0,15.0,7.0,3,28900.0
2019,104.0,5.0,2.0,23.0,7.0,3,24750.0
2020,99.0,0.0,2.0,28.0,6.0,3,25650.0
2021,93.0,5.0,2.0,52.0,5.0,3,26250.0
2022,160.0,5.0,2.0,22.0,8.0,4,17200.0
2023,97.0,5.0,2.0,41.0,6.0,3,22050.0
2024,101.0,5.0,2.0,35.0,6.0,3,22650.0
2025,164.0,5.0,2.0,17.0,8.0,4,30900.0
2026,117.0,5.0,2.0,29.0,7.0,3,22200.0
2027,215.0,5.0,2.0,24.0,8.0,4,30300.0
2028,109.0,5.0,2.0,38.0,8.0,4,24900.0
2029,174.0,,2.0,34.0,7.0,3,25400.0
2030,159.0,5.0,2.0,25.0,7.0,3,29250.0
2031,100.0,5.0,2.0,22.0,8.0,4,30400.0
2032,140.0,5.0,37.0,46.0,6.0,3,26300.0
2033,,0.0,2.0,39.0,8.0,4,22750.0
2034,122.0,5.0,2.0,39.0,6.0,3,26050.0
2035,154.0,5.0,2.0,42.0,7.0,3,25000.0
2036,355.0,5.0,2.0,6.0,6.0,3,46550.0
2037,208.0,5.0,2.0,19.0,5.0,3,60150.0
2038,115.0,5.0,2.0,17.0,5.0,3,44821.654759567784
2039,0.0,5.0,2.0,13.0,6.0,3,66726.39590683853
2040,368.0,5.0,2.0,27.0,5.0,3,58950.0
2041,462.0,,2.0,30.0,5.0,3,85850.0
2042,263.0,5.0,2.0,23.0,4.0,3,60800.0
2043,334.0,5.0,2.0,25.0,8.0,3,54150.0
2044,201.0,5.0,2.0,31.0,8.0,3,76900.0
2045,105.0,5.0,2.0,7.0,,3,112500.0
2046,109.0,5.0,2.0,9.0,5.0,3,32950.0
2047,462.0,5.0,2.0,15.0,6.0,,63600.0
2048,52.0,5.0,2.0,29.0,3.0,2,44750.0
2049,168.0,5.0,25.0,9.0,3.0,2,27100.000000000004
2050,,5.0,2.0,19.0,5.0,3,75700.0
2051,226.0,5.0,2.0,7.0,6.0,3,45800.0
2052,152.0,5.0,2.0,15.0,6.0,3,35200.0
2053,134.0,5.0,2.0,32.0,8.0,3,24650.0
2054,161.0,5.0,2.0,36.0,7.0,3,44150.0
2055,137.0,5.0,2.0,29.0,6.0,3,37100.0
2056,294.0,5.0,2.0,20.0,6.0,3,46150.0
2057,255.0,5.0,2.0,33.0,7.0,3,55200.00000000001
2058,,4.0,2.0,6.0,,3,29000.0
2059,226.0,5.0,2.0,39.0,5.0,3,32650.0
2060,,5.0,2.0,19.0,6.0,3,44750.0
2061,124.0,4.0,2.0,31.0,5.0,3,30600.0
2062,268.0,5.0,2.0,35.0,6.0,3,46400.0
2063,250.0,0.0,2.0,31.0,7.0,3,46300.0
2064,162.0,5.0,2.0,31.0,6.0,3,33350.0
2065,207.0,5.0,2.0,27.0,6.0,3,34200.0
2066,168.0,5.0,2.0,30.0,6.0,3,48000.0
2067,,5.0,2.0,34.0,5.0,3,37100.0
2068,196.0,5.0,2.0,43.0,6.0,3,40650.0
2069,154.0,5.0,2.0,30.0,6.0,3,33950.0
2070,193.0,5.0,2.0,32.0,6.0,3,39150.0
2071,265.0,,2.0,35.0,6.0,3,48350.0
2072,111.0,5.0,2.0,6.0,6.0,3,36000.0
2073,,5.0,38.0,15.0,5.0,3,33650.0
2074,155.0,,,41.0,7.0,3,24400.0
2075,118.0,5.0,2.0,34.0,5.0,3,28550.0
2076,104.0,5.0,2.0,33.0,6.0,3,29271.771246486376
2077,219.0,5.0,2.0,48.0,4.0,3,33950.0
2078,165.0,5.0,2.0,51.0,6.0,3,27100.000000000004
2079,132.0,5.0,2.0,52.0,4.0,3,27550.000000000004
2080,142.0,5.0,2.0,41.0,6.0,3,33450.0
2081,105.0,5.0,2.0,46.0,3.0,2,34250.0
2082,123.0,5.0,2.0,52.0,4.0,3,34600.0
2083,129.0,5.0,2.0,52.0,5.0,3,29200.0
2084,182.0,5.0,2.0,52.0,5.0,3,28550.0
2085,179.0,5.0,2.0,52.0,4.0,3,39200.0
2086,88.0,5.0,2.0,46.0,5.0,3,28050.000000000004
2087,75.0,5.0,2.0,52.0,8.0,4,22500.0
2088,114.0,5.0,2.0,46.0,5.0,3,29500.0
2089,157.0,5.0,2.0,52.0,5.0,3,30650.0
2090,130.0,5.0,2.0,47.0,5.0,3,25650.0
2091,97.0,5.0,2.0,49.0,7.0,3,26000.0
2092,109.0,5.0,2.0,43.0,8.0,4,23300.0
2093,131.0,5.0,2.0,50.0,6.0,3,24900.0
2094,110.0,5.0,2.0,23.0,8.0,4,25300.0
2095,164.0,5.0,37.0,35.0,7.0,3,26700.0
2096,94.0,5.0,31.0,41.0,8.0,4,22750.0
2097,90.0,5.0,,40.0,8.0,4,24550.0
2098,,5.0,25.0,43.0,5.0,3,28000.000000000004
2099,113.0,5.0,2.0,43.0,7.0,3,27300.000000000004
2100,124.0,5.0,2.0,35.0,7.0,3,24700.0
2101,97.0,5.0,2.0,52.0,5.0,3,34550.0
2102,140.0,5.0,2.0,50.0,5.0,3,31400.0
2103,248.0,5.0,2.0,51.0,5.0,3,35050.0
2104,128.0,5.0,2.0,44.0,8.0,4,24150.0
2105,139.0,0.0,2.0,39.0,8.0,4,25400.0
2106,221.0,5.0,2.0,47.0,5.0,3,29800.0
2107,90.0,5.0,31.0,39.0,8.0,4,27800.000000000004
2108,142.0,5.0,2.0,39.0,6.0,3,25650.0
2109,149.0,5.0,0.0,50.0,5.0,3,35889.512562035816
2110,188.0,5.0,2.0,49.0,5.0,3,27700.000000000004
2111,134.0,5.0,2.0,42.0,7.0,3,29350.0
2112,110.0,5.0,2.0,36.0,7.0,3,26400.0
2113,105.0,5.0,2.0,29.0,7.0,3,29900.0
2114,,5.0,2.0,32.0,8.0,4,22250.0
2115,172.0,0.0,2.0,23.0,5.0,3,34500.0
2116,199.0,5.0,2.0,,5.0,3,37350.0
2117,232.0,5.0,2.0,30.0,5.0,3,35650.0
2118,296.0,0.0,2.0,27.0,5.0,3,43450.0
2119,120.0,5.0,2.0,14.0,7.0,3,32350.0
2120,237.0,5.0,2.0,39.0,6.0,3,33950.0
2121,187.0,5.0,2.0,11.0,5.0,3,43750.0
2122,185.0,5.0,2.0,18.0,6.0,'3',44150.0
2123,173.0,5.0,2.0,28.0,5.0,3,36000.0
2124,285.0,5.0,2.0,34.0,5.0,3,43850.0
2125,275.0,5.0,2.0,34.0,5.0,3,41000.0
2126,,0.0,2.0,11.0,4.0,3,37950.0
2127,235.0,5.0,2.0,15.0,4.0,3,37300.0
2128,162.0,,2.0,16.0,5.0,3,39400.0
2129,239.0,5.0,2.0,15.0,4.0,3,42850.0
2130,295.0,5.0,2.0,17.0,6.0,3,42350.0
2131,243.0,5.0,2.0,17.0,5.0,3,40700.0
2132,154.0,5.0,2.0,9.0,4.0,3,27500.000000000004
2133,201.0,5.0,2.0,31.0,6.0,3,33200.0
2134,225.0,5.0,2.0,25.0,7.0,3,52932.34434575955
2135,196.0,5.0,2.0,23.0,4.0,3,35750.0
2136,281.0,5.0,2.0,24.0,6.0,3,34600.0
2137,200.0,5.0,2.0,15.0,5.0,3,43750.0
2138,220.0,5.0,2.0,24.0,5.0,3,36500.0
2139,193.0,5.0,2.0,30.0,5.0,3,38450.0
2140,200.0,5.0,2.0,32.0,5.0,3,35200.0
2141,183.0,5.0,,35.0,4.0,3,37150.0
2142,174.0,5.0,2.0,33.0,5.0,3,40650.0
2143,168.0,5.0,2.0,27.0,5.0,3,35350.0
2144,208.0,5.0,2.0,36.0,5.0,3,36150.0
2145,160.0,5.0,2.0,38.0,8.0,3,30100.0
2146,154.0,5.0,2.0,38.0,4.0,3,32350.0
2147,190.0,5.0,22.0,36.0,5.0,3,33650.0
2148,145.0,5.0,2.0,40.0,4.0,3,33850.0
2149,91.0,5.0,2.0,29.0,8.0,4,30950.0
2150,176.0,5.0,32.0,45.0,5.0,3,29050.0
2151,148.0,5.0,2.0,37.0,5.0,3,35350.0
2152,152.0,5.0,2.0,30.0,5.0,3,30100.0
2153,285.0,5.0,2.0,52.0,4.0,3,43800.0
2154,169.0,5.0,2.0,50.0,4.0,'3',36500.0
2155,173.0,0.0,2.0,41.0,5.0,'3',29550.0
2156,179.0,5.0,2.0,43.0,4.0,3,29350.0
2157,269.0,5.0,2.0,52.0,8.0,3,44950.0
2158,236.0,5.0,2.0,49.0,4.0,3,36100.0
2159,193.0,5.0,2.0,48.0,4.0,3,39450.0
2160,256.0,0.0,27.0,43.0,4.0,3,42500.0
2161,271.0,5.0,2.0,37.0,4.0,3,41700.0
2162,,5.0,2.0,36.0,5.0,3,34800.0
2163,229.0,5.0,2.0,41.0,4.0,3,35650.0
2164,218.0,5.0,2.0,36.0,5.0,3,5214579.0
2165,182.0,5.0,2.0,32.0,6.0,3,34050.0
2166,196.0,0.0,2.0,23.0,5.0,3,35800.0
2167,,5.0,2.0,30.0,5.0,3,40150.0
2168,273.0,5.0,2.0,8.0,6.0,3,40100.0
2169,,5.0,,7.0,5.0,3,38350.0
2170,283.0,6.0,2.0,5.0,6.0,3,40200.0
2171,256.0,5.0,2.0,4.0,6.0,3,42250.0
2172,208.0,5.0,2.0,8.0,5.0,3,39850.0
2173,223.0,5.0,2.0,7.0,5.0,3,37350.0
2174,153.0,5.0,2.0,9.0,4.0,3,40650.0
2175,219.0,5.0,2.0,27.0,5.0,3,41600.0
2176,0.0,5.0,2.0,10.0,4.0,3,65240.872267143415
2177,211.0,,2.0,,,3,40550.0
2178,215.0,0.0,2.0,34.0,5.0,3,37250.0
2179,248.0,6.0,2.0,22.0,6.0,3,53050.0
2180,312.0,5.0,2.0,17.0,7.0,3,63200.0
2181,271.0,5.0,2.0,18.0,6.0,3,59900.0
2182,,6.0,2.0,38.0,7.0,3,44800.0
2183,173.0,6.0,2.0,20.0,7.0,3,45300.0
2184,127.0,,2.0,19.0,7.0,3,34500.0
2185,261.0,5.0,2.0,26.0,,3,56250.0
2186,201.0,5.0,2.0,33.0,6.0,3,35400.0
2187,121.0,6.0,2.0,0.0,6.0,3,35900.0
2188,137.0,5.0,2.0,24.0,8.0,4,28900.0
2189,270.0,0.0,2.0,22.0,6.0,3,41600.0
2190,135.0,0.0,2.0,32.0,6.0,3,30200.0
2191,231.0,0.0,2.0,19.0,5.0,3,44100.0
2192,257.0,6.0,36.0,30.0,6.0,3,56250.0
2193,246.0,6.0,2.0,45.0,5.0,3,52700.0
2194,162.0,6.0,2.0,25.0,8.0,4,27650.000000000004
2195,209.0,6.0,2.0,46.0,6.0,3,41400.0
2196,285.0,6.0,2.0,29.0,6.0,3,82700.0
2197,,6.0,2.0,30.0,6.0,3,30600.0
2198,462.0,6.0,2.0,8.0,5.0,3,128100.0
2199,388.0,6.0,2.0,0.0,5.0,3,61250.00000000001
2200,462.0,,2.0,15.0,6.0,3,80150.0
2201,360.0,6.0,2.0,11.0,5.0,3,70800.0
2202,,6.0,2.0,,6.0,3,44650.0
2203,249.0,6.0,,9.0,4.0,3,45650.0
2204,418.0,6.0,2.0,15.0,8.0,3,44450.0
2205,415.0,6.0,2.0,16.0,,3,59650.0
2206,315.0,6.0,2.0,2.0,5.0,3,48250.0
2207,254.0,6.0,21.0,4.0,4.0,3,36050.0
2208,350.0,6.0,2.0,6.0,5.0,3,53900.0
2209,281.0,6.0,2.0,15.0,6.0,3,73168.11838663332
2210,,6.0,2.0,14.0,8.0,3,44400.0
2211,221.0,6.0,2.0,14.0,5.0,3,36500.0
2212,191.0,6.0,38.0,18.0,5.0,3,33950.0
2213,462.0,6.0,2.0,8.0,6.0,3,172950.0
2214,462.0,6.0,2.0,12.0,5.0,3,153652.9453532652
2215,462.0,6.0,3.0,12.0,6.0,3,114600.0
2216,462.0,6.0,2.0,17.0,5.0,3,97950.0
2217,462.0,6.0,2.0,14.0,6.0,3,70600.0
2218,399.0,6.0,2.0,14.0,6.0,3,61500.0
2219,,6.0,2.0,17.0,5.0,3,114850.0
2220,458.0,6.0,2.0,16.0,5.0,3,72350.0
2221,415.0,6.0,2.0,17.0,5.0,3,83850.0
2222,,6.0,2.0,,4.0,3,77800.0
2223,396.0,,2.0,28.0,4.0,3,75750.0
2224,380.0,6.0,2.0,25.0,4.0,3,75450.0
2225,462.0,6.0,37.0,18.0,5.0,3,94150.0
2226,462.0,6.0,2.0,10.0,6.0,3,93650.0
2227,462.0,6.0,2.0,7.0,6.0,3,96750.0
2228,449.0,6.0,2.0,8.0,5.0,3,61800.0
2229,404.0,6.0,2.0,15.0,6.0,3,62649.99999999999
2230,244.0,6.0,2.0,15.0,4.0,3,62200.0
2231,241.0,6.0,2.0,7.0,4.0,3,81418.77322970421
2232,212.0,6.0,2.0,12.0,3.0,3,110510.4621135347
2233,315.0,6.0,2.0,8.0,8.0,3,64149.99999999999
2234,146.0,6.0,2.0,11.0,6.0,3,27000.0
2235,,6.0,2.0,22.0,7.0,3,25850.0
2236,282.0,6.0,2.0,7.0,5.0,3,72500.0
2237,317.0,6.0,2.0,17.0,6.0,3,47200.0
2238,411.0,6.0,2.0,7.0,6.0,3,79400.0
2239,249.0,6.0,2.0,9.0,3.0,2,59650.0
2240,303.0,0.0,2.0,19.0,4.0,3,63000.0
2241,423.0,6.0,2.0,10.0,6.0,3,67750.0
2242,177.0,6.0,2.0,11.0,4.0,3,34650.0
2243,241.0,6.0,2.0,29.0,5.0,3,46500.0
2244,324.0,0.0,2.0,17.0,5.0,3,47900.0
2245,,6.0,2.0,15.0,4.0,3,36100.0
2246,,6.0,2.0,23.0,4.0,3,52600.0
2247,132.0,6.0,2.0,22.0,4.0,3,26750.0
2248,259.0,0.0,2.0,24.0,4.0,3,60600.0
2249,408.0,6.0,2.0,33.0,4.0,3,71650.0
2250,462.0,0.0,2.0,,4.0,3,84650.0
2251,461.0,5.0,2.0,38.0,5.0,3,80050.0
2252,289.0,5.0,37.0,24.0,4.0,3,45050.0
2253,,5.0,2.0,33.0,4.0,3,49750.0
2254,269.0,5.0,2.0,29.0,4.0,3,44400.0
2255,234.0,5.0,,16.0,6.0,3,40400.0
2256,255.0,5.0,,16.0,6.0,3,36350.0
2257,,5.0,2.0,19.0,4.0,3,33450.0
2258,249.0,5.0,2.0,35.0,5.0,3,32800.0
2259,189.0,5.0,,35.0,5.0,'3',33100.0
2260,100.0,5.0,2.0,24.0,7.0,3,29400.0
2261,250.0,5.0,2.0,21.0,6.0,3,35700.0
2262,146.0,5.0,2.0,24.0,5.0,3,33500.0
2263,152.0,5.0,2.0,35.0,5.0,3,37152.71570041088
2264,225.0,0.0,2.0,36.0,4.0,3,107953.29898491822
2265,195.0,5.0,2.0,36.0,4.0,3,34600.0
2266,198.0,5.0,2.0,35.0,4.0,'3',32950.0
2267,126.0,5.0,2.0,18.0,5.0,3,32350.0
2268,221.0,5.0,2.0,35.0,4.0,3,36900.0
2269,145.0,5.0,2.0,33.0,4.0,3,33750.0
2270,152.0,5.0,2.0,38.0,5.0,3,29400.0
2271,266.0,5.0,2.0,43.0,4.0,3,48250.0
2272,0.0,0.0,2.0,39.0,5.0,3,47510.08600326867
2273,389.0,5.0,2.0,45.0,5.0,3,76900.0
2274,230.0,5.0,,35.0,6.0,3,34800.0
2275,138.0,5.0,2.0,,5.0,3,33250.0
2276,249.0,,2.0,27.0,3.0,3,62350.00000000001
2277,318.0,5.0,2.0,33.0,3.0,3,5621699.0
2278,244.0,5.0,2.0,34.0,4.0,3,44800.0
2279,174.0,5.0,0.0,31.0,4.0,3,50508.78340769067
2280,169.0,5.0,2.0,26.0,4.0,3,32250.0
2281,113.0,5.0,2.0,19.0,5.0,3,50592.83801771473
2282,219.0,5.0,2.0,33.0,4.0,3,34150.0
2283,161.0,0.0,,29.0,,3,36400.0
2284,160.0,,2.0,30.0,4.0,3,39400.0
2285,224.0,5.0,36.0,27.0,5.0,3,40550.0
2286,249.0,5.0,2.0,32.0,5.0,3,37550.0
2287,161.0,5.0,2.0,28.0,5.0,3,35700.0
2288,171.0,5.0,2.0,28.0,5.0,3,35850.0
2289,194.0,5.0,2.0,29.0,5.0,3,35450.0
2290,219.0,5.0,2.0,32.0,4.0,3,42300.0
2291,217.0,5.0,2.0,34.0,6.0,'3',33000.0
2292,165.0,5.0,2.0,20.0,4.0,3,41850.0
2293,204.0,5.0,2.0,24.0,5.0,3,41550.0
2294,185.0,5.0,2.0,18.0,5.0,3,37150.0
2295,174.0,5.0,2.0,25.0,5.0,3,45300.0
2296,164.0,5.0,,30.0,5.0,3,37250.0
2297,95.0,,2.0,19.0,7.0,3,34700.0
2298,257.0,5.0,2.0,25.0,4.0,3,42350.0
2299,175.0,6.0,38.0,17.0,4.0,3,49650.0
2300,267.0,5.0,2.0,28.0,4.0,3,42750.0
2301,271.0,6.0,2.0,25.0,4.0,3,44750.0
2302,316.0,6.0,,18.0,5.0,3,47600.0
2303,338.0,6.0,2.0,22.0,5.0,3,49800.0
2304,394.0,6.0,2.0,20.0,5.0,3,55450.0
2305,358.0,6.0,2.0,19.0,8.0,3,50549.99999999999
2306,379.0,6.0,2.0,,8.0,3,54250.0
2307,301.0,6.0,2.0,17.0,6.0,3,42100.0
2308,369.0,6.0,2.0,15.0,6.0,3,54700.00000000001
2309,308.0,0.0,2.0,14.0,5.0,3,83471.08186398668
2310,399.0,6.0,2.0,3.0,5.0,3,87100.0
2311,382.0,6.0,2.0,3.0,5.0,3,71850.0
2312,292.0,6.0,2.0,3.0,5.0,3,70400.0
2313,186.0,6.0,2.0,15.0,4.0,3,43150.0
2314,462.0,6.0,25.0,17.0,6.0,3,82600.0
2315,300.0,6.0,2.0,20.0,6.0,3,82300.0
2316,340.0,6.0,2.0,20.0,5.0,3,71550.0
2317,398.0,0.0,2.0,15.0,6.0,3,90928.81842987334
2318,194.0,6.0,2.0,23.0,5.0,3,35700.0
2319,,5.0,2.0,25.0,6.0,3,34100.0
2320,203.0,5.0,2.0,32.0,6.0,3,34000.0
2321,135.0,6.0,2.0,5.0,3.0,2,56699.99999999999
2322,263.0,6.0,2.0,15.0,8.0,3,74573.07342939326
2323,401.0,6.0,2.0,8.0,6.0,3,69400.0
2324,381.0,6.0,2.0,14.0,6.0,3,55700.00000000001
2325,175.0,5.0,2.0,12.0,4.0,3,56250.0
2326,124.0,5.0,37.0,19.0,4.0,3,34850.0
2327,134.0,5.0,2.0,19.0,3.0,2,36400.0
2328,220.0,5.0,2.0,29.0,8.0,3,36100.0
